column_name,type,nullable
address,TEXT,true
district_id,TEXT,true
dwelling_type,TEXT,true
head_gender,TEXT,true
head_name,TEXT,true
head_person_id,TEXT,true
household_id,TEXT,true
household_income_category,TEXT,true
income_band,TEXT,true
latitude,REAL,true
longitude,REAL,true
mandal_id,TEXT,true
members_count,INTEGER,true
phone,TEXT,true
pincode,TEXT,true
ration_card_no,TEXT,true
ration_card_type,TEXT,true
social_category,TEXT,true
updated_at,TEXT,true
village_name,TEXT,true
