column_name,type,nullable
challan_pending,INTEGER,true
financer_name,TEXT,true
fitness_valid_to,TEXT,true
green_tax_due,INTEGER,true
hsrp_issued,INTEGER,true
hypothecation_status,TEXT,true
insurance_company,TEXT,true
insurance_valid_to,TEXT,true
loan_outstanding,REAL,true
permit_type,TEXT,true
permit_valid_to,TEXT,true
person_id,TEXT,true
policy_no,TEXT,true
puc_valid_to,TEXT,true
reg_no,TEXT,true
registration_valid_to,TEXT,true
tax_paid_upto,TEXT,true
updated_at,TEXT,true
